9781847393890,
9781612680002,Explode the myth that you need to earn a high income to become rich
9788172235017,"The classic work by the world's greatest and best known teacher of yoga, 'Light on Yoga' includes: An introduction to the philosophy and practice of yoga; Detailed descriptions of more than 200 postures; Techniques for stilling the mind through breathing exercises; Over 600 photographs illustrating the postures and breathing techniques; A 300-week yoga course progressing from beginner to advanced level; Exercises and postures for specific conditions."
9781416511557,
9788182748262,
9780749913786,"A few years ago, psychiatrist Brian Weiss was approached for treatment by Catherine, a 27-year-old suffering from anxiety, depression, panic attacks and phobias. This book tells the story of Catherine's successful treatment and how her case was to make a vital contribution to Dr Weiss's work."
9781416511564,"One of the most widely acclaimed self-help books ever written, THE POWER OF YOUR SUBCONSCIOUS MIND has helped over one million people around the world achieve amazing goals simply by changing the way they think. Dr Murphy's revolutionary mind-focusing techniques are based upon a proven and entirely practical principle: if you believe in something without reservation and picture it in your mind, you remove the subconscious obstacles that prevent you from achieving that end result, and your belief becomes a reality. Packed with case studies of actual success stories, this guide to unleashing your mental powers gives you practical guidelines for gaining promotions and prestige, amassing wealth, creating harmonious friendships, strengthening the bonds of a loving marriage, conquering phobias, banishing bad habits, enjoying refreshing sleep, and even healing minor health ailments. Master the simple techniques in THE POWER OF YOUR SUBCONSCIOUS MIND and discover how simple it can be to remove the mental blocks that stand between you and your goals."
,
9788186336144,
9789383260959,
9781849838399,"In The Magic a great mystery from a sacred text is revealed, and with this knowledge Rhonda Byrne takes the reader on a life-changing journey for 28 days. Step by step, day-by-day, secret teachings, revelations, and scientific law are brought together to form 28 simple practices that open the reader's eyes to a new world, and lead them to a dream life."
9788189988043,
9788129105998,"PREGNANCY is that wonderful occasion in life, too precious to be disrupted by irrational fears or unnecessary apprehensions caused by the lack of simple, reliable information. This book will tell you all about childbirth, answering questions about weight gain, proper diet, exercises, breathing patterns, positions to adopt during labour, and postnatal care of both yourself and the baby. Scientific and reliable, the book also offers invaluable, time-tested home remedies."
9789380571089,
