9780140107814,This Is The First Major Study To Examine Each Of The Strands Of The Epic Struggle Individually And Collectively And To Present Them In A New And Coherent Narrative. It Succeeds In Evolving A New And Lucid History Of The Period.
9788125036845,"History of Modern India presents an authoritative overview of the history of what was known as British India. The text is largely based on the author s research on nationalism and colonialism in India and also draws from the works of eminent historians of the period. Challenging and revising colonial and nationalist interpretations of history, this book moves away from a largely political narrative to a social, economic and religious history of modern India. It explains how conditions in India during the eighteenth century helped the British East India Company establish its rule in India. It also gives us important insights into the primary aim of colonial rule which was the economic exploitation of India through trade and investment. The topics are arranged thematically in order to showcase the various forces that went into the making of independent India. However, in the entire arrangement of themes, the chronology of the period is enmeshed innovatively with the various forces that evolved both as a cause and effect of British imperialist rule of the subcontinent. The book also provides a detailed account of the nationalist movement and introduces us to the contributions of different individuals who were behind the nationalist movement. A comprehensive textbook for students of history and interested readers, History of Modern India is essential reading for a broad based understanding of the making of modern India."
9789339204785,"The second revised edition of Governance in India by Laxmikanth is focused exam-centric book for aspirants of the Civil Services and other similar competitive examinations. However, the nature of the topic and the contents will be extremely relevant and useful for those interested in understanding the evolving dynamics of the system of governance in the country. In his inimitable style which is hallmark of Laxmikanth' s books, the author clearly identifies the topics of the subject and presents them in his familiar reader friendly format. It is also worth mentioning that these topics do not overlap with his Indian Polity book"
9780007272907,
9780143104094,"A Thorough And Incisive Introduction To Contemporary India The Story Of The Forging Of India, The World'S Largest Democracy, Is A Rich And Inspiring One. This Volume, A Sequel To The Best-Selling India'S Struggle For Independence, Analyses The Challenges India Has Faced And The Successes It Has Achieved, In The Light Of Its Colonial Legacy And Century-Long Struggle For Freedom. The Book Describes How The Constitution Was Framed, As Also How The Nehruvian Political And Economic Agenda And Basics Of Foreign Policy Were Evolved And Developed. It Dwells On The Consolidation Of The Nation, Examining Contentious Issues Like Party Politics In The Centre And The States, The Punjab Problem, And Anti-Caste Politics And Untouchability. This Revised Edition Offers A Scathing Analysis Of The Growth Of Communalism In India And The Use Of State Power In Furthering Its Cause. It Also Documents The Fall Of The National Democratic Alliance In The 2004 General Elections, The United Progressive Alliance'S Subsequent Rise To Power And The Indo-Us Nuclear Deal That Served To Unravel The Political Consensus At The Centre. Apart From Detailed Analyses Of Indian Economic Reforms Since 1991 And Wide-Ranging Land Reforms And The Green Revolution, This New Edition Includes An Overview Of The Indian Economy In The New Millennium. These, Along With Objective Assessments Of Jawaharlal Nehru, Indira Gandhi, Jayaprakash Narayan, Lal Bahadur Shastri, Rajiv Gandhi, Vishwanath Pratap Singh, Atal Bihari Vajpayee And Manmohan Singh, Constitute A Remarkable Overview Of A Nation On The Move."
9788179305171,
9788125931867,"A detailed narrative of the thirteen months leading to the independence of the Indian subcontinent in February 1948, centering on major and minor figures and on the social and personal upheavals attendant on independence and partition."
9780330505543,"Amagisterial account of the pains, the struggles, the humiliations, and the glories of the world's largest and least likely democracy, Ramachandra Guha's India After Gandhi is a breathtaking chronicle of the brutal conflicts that have rocked a giant nation and the extraordinary factors that have held it together. An intricately researched and elegantly written epic history peopled with larger-than-life characters, it is the work of a major scholar at the peak of his abilities."
9789350097519,
9788189059675,
9788129137425,"Chetan Bhagat presents a book of essays in which he analyses and provides inspired solutions to the country's most intractable problems poverty, unemployment, corruption, violence against women, communal violence, religious fundamentalism, illiteracy and more. Using simple language and concepts, this book will enable you to understand the most complex of problems facing the nation today and give you practical solutions on how you can do your part to solve them."
9788191067378,
9780330439091,"About the Book A.L. Basham's The wounder that was Indian is a brilliant early history of one of the oldest civilisations. When it was first published in the united kingdom in 1954, it became an instant hit, as it would in United States a few years later. Since that it has consistently found an avid readership all over the world. The wounder that was India is a classic that anybody with an interest in the civilisational beginnings of India must read. It is a work of uncompromising scholarship and a labour of love."
9788125036876,
9780143031031,"Gives an understanding of the glorious intellectual and spiritual tradition of (a) great country.' Albert Einstein Written over five months when Jawaharlal Nehru was imprisoned in the Ahmadnagar Fort, The Discovery of India has acquired the status of a classic since it was first published in 1946. In this work of prodigious scope and scholarship, one of the greatest figures of Indian history unfolds the panorama of the country's rich and complex past, from prehistory to the last years of British colonial rule. Analysing texts like the Vedas and the Arthashastra, and personalities like the Buddha and Mahatma Gandhi, Nehru brings alive an ancient culture that has seen the flowering of the world's great traditions of philosophy, science and art, and almost all its major religions. Nehru's brilliant intellect, deep humanity and lucid style make The Discovery of India essential reading for anyone interested in India, both its past and its present."
9780143420187,"Indian diplomacy, a veteran told Shashi Tharoor many years ago, is like the love- making of an elephant: it is conducted at a very high level, accompanied by much bellowing, and the results are not known for two years. In this lively, informative and insightful work, the award-winning author and parliamentarian brilliantly demonstrates how Indian diplomacy has become sprightlier since then and where it needs to focus in the 21st century. Explaining why foreign policy matters to an India focused on its own domestic transformation, Tharoor surveys the country's major international relationships, evokes its soft power and global responsibilities, analyses the workings of the Ministry of External Affairs and parliament and assesses the impact of public opinion on government policy. Indeed, Tharoor presents his ideas about a contemporary new grand strategy for the nation, arguing that India must move beyond non-alignment to multi-alignment. This book sets out a clear vision of an India now ready to assume global responsibility in the contemporary world. Pax Indica is another substantial achievement from one of our finest Indian authors."
9788125025962,"From Plassey to Partition is an eminently readable account of the emergence of India as a nation. It covers about two hundred years of political and socio-economic turbulence. Of particular interest to the contemporary reader will be sections such as Early Nationalism: Discontent and Dissension , Many Voices of a Nation and Freedom with Partition . On the one hand, it converses with students of Indian history and on the other, it engages general and curious readers. Few books on this crucial period of history have captured the rhythms of India s polyphonic nationalism as From Plassey to Partition."
