9788189930646,,,,,
9780143065883,Khushwant Singh,Fiction,Cultural,106 users,"The story in Train To Pakistan begins at the time of the Partition. The country is being divided into India and Pakistan, and in many places along the border, bloody riots affect the proceedings.The tiny village of Mano Majra remains isolated from these outside conflicts. The Sikhs and Muslims in this village live in peace, and the relationship between the two communities is good. The Muslims work as labourers in the village, while the Sikhs own the land.The story centers around this little village, and how the peace in the community is shattered due to a series of events. When news of the riots reach the village, the different communities express their solidarity and support for each other.But trouble arrives in the form of a train carrying the slaughtered bodies of Hindus and Sikhs from the region that is to be Pakistan. Refugees also arrive from these places, their hearts filled with hatred due to the violence that they have witnessed.Slowly, the peaceful village becomes divided. Meanwhile, a money lender named Ram Lal is murdered in the village. In the wake of the new tense atmosphere, the inspector who has been sent down to keep peace fears that this might trigger angry reactions against all Muslims.As the Muslims prepare to board a train leaving for Pakistan, the inspector tries to divert the others' attention by arresting people who are not connected with the murder, like Juggut Singh, the never-do-well of the village, an uneducated and volatile young man who has always been in trouble with the law. He is however extremely loyal towards his own village. He knows the gang that committed the murder, but had refused to take part in killing a person from his own village. The other person arrested is an intellectual political activist, Iqbal Singh.During all this, the tension between the communities heats up due to the influx of refugees. The Sikhs and Hindus of the village, who had once stated their willingness to defend their Muslim neighbors against t"
9780140446036,L.N. Rangarajan,Politics,History,Cultural,"The Arthashastra is an ancient Indian treatise on statecraft, economic policy and military strategy, written in Sanskrit. It identifies its author by the names 'Kauṭilya' and 'Vishnugupta', both names that are traditionally identified with Chanakya (c. 350–283 BC), who was a scholar at Takshashila and the teacher and guardian of Emperor Chandragupta Maurya, founder of the Mauryan Empire. The text was influential until the 12th century, when it disappeared. It was rediscovered in 1904 by R. Shamasastry, who published it in 1909. The first English translation was published in 1915.Roger Boesche describes the Arthaśāstra as ""a book of political realism, a book analysing how the political world does work and not very often stating how it ought to work, a book that frequently discloses to a king what calculating and sometimes brutal measures he must carry out to preserve the state and the common good.""Centrally, Arthaśāstra argues how in an autocracy an efficient and solid economy can be managed. It discusses the ethics of economics and the duties and obligations of a king. The scope of Arthaśāstra is, however, far wider than statecraft, and it offers an outline of the entire legal and bureaucratic framework for administering a kingdom, with a wealth of descriptive cultural detail on topics such as mineralogy, mining and metals, agriculture, animal husbandry, medicine and the use of wildlife. The Arthaśāstra also focuses on issues of welfare (for instance, redistribution of wealth during a famine) and the collective ethics that hold a society together."
9788172235789,Russell Munson,Fiction,Classics,Philosophy,
9780007282548,Agatha Christie,Mystery,Fiction,Mystery,"Considered to be one of Agatha Christie's most controversial mysteries, The Murder of Roger Ackroyd breaks all the rules of traditional mystery writing. The peaceful English village of King’s Abbot is stunned. First, the attractive widows Ferrars dies from an overdose of veronal. Not twenty-four hours later, Roger Ackroyd—the man she had planned to marry—is murdered. It is a baffling, complex case involving blackmail, suicide, and violent death, a cast that taxes Hercule Poirot’s “little grey cells” before he reaches one of the most startling conclusions of his fabled career."
9788129116116,George Orwell,Classics,Fiction,Science Fiction,"Winston Smith is a low-rung member of the Party, the ruling government of Oceania. He works in the Ministry of Truth, the Party's propoganda arm, where he is in charge of revising history. He is but a small brick in the pyramid that is the Party, at the head of which stands Big Brother. Big Brother the infallible. Big Brother the all-powerful.In a totalitarian society, where indicviduality is suppressed and freedom of thought has its antithesis in the Thought Police, WInston finds respite in the company of Julia. Originality of thought awakens, love bloosoms and hope is rekindled. But what they don't know is that Big Brother is always watching..."
9780099419785,Harper Lee,Classics,Fiction,Historical Fiction,"Harper Lee's Pulitzer Prize-winning masterwork of honor and injustice in the deep South ― and the heroism of one man in the face of blind and violent hatred.One of the best-loved stories of all time, To Kill a Mockingbird has been translated into more than forty languages, sold more than thirty million copies worldwide, served as the basis of an enormously popular motion picture, and was voted one of the best novels of the twentieth century by librarians across the country. A gripping, heart-wrenching, and wholly remarkable tale of coming-of-age in a South poisoned by virulent prejudice, it views a world of great beauty and savage inequities through the eyes of a young girl, as her father ― a crusading local lawyer ― risks everything to defend a black man unjustly accused of a terrible crime."
9780553212426,Loren D. Estleman,Classics,Mystery,Fiction,"Sherlock HolmesThe Complete Novels and StoriesVolume IISince his first appearance in Beeton’s Christmas Annual in 1887, Sir Arthur Conan Doyle’s Sherlock Holmes has been one of the most beloved fictional characters ever created. Now, in two paperback volumes, Bantam presents all fifty-six short stories and four novels featuring Conan Doyle’s classic hero--a truly complete collection of Sherlock Holmes’s adventures in crime!Volume II begins with The Hound of the Baskervilles, a haunting novel of murder on eerie Grimpen Moor, which has rightly earned its reputation as the finest murder mystery ever written. The Valley of Fear matches Holmes against his archenemy, the master of imaginative crime, Professor Moriarty. In addition, the loyal Dr. Watson has faithfully recorded Holmes’s feats of extraordinary detection in such famous cases as the thrilling The Adventure of the Red Circle and the twelve baffling adventures from The Case Book of Sherlock Holmes. Conan Doyle’s incomparable tales bring to life a Victorian England of horse-drawn cabs, fogs, and the famous lodgings at 221B Baker Street, where for more than forty years Sherlock Holmes earned his undisputed reputation as the greatest fictional detective of all time."
9780553328257,Arthur Conan Doyle,Classics,Mystery,Fiction,
9780140246063,Ruskin Bond,Fiction,Cultural,3 users,"The essential Ruskin Bond Delhi Is Not Far brings together the best of Ruskin Bond's prose and poetry. For over four decades, by way of innumerable novels, essays, short stories, and poems, the author has mapped out and peopled a unique literary landscape. This anthology has selections from all of his major books and also features an unpublished novella, Delhi Is Not Far. About The AuthorRuskin Bond's first novel, The Room on the Roof, written when he was seventeen, won the John Llewellyn Rhys Memorial Prize in 1957. Since then he has written several novellas (including Vagrants in the Valley, A Flight of Pigeons and Delhi Is Not Far), essays, poems and children's books, many of which have been published by Penguin India. He has also written over 500 short stories and articles that have appeared in a number of magazines and anthologies. He received the Sahitya Akademi Award in 1993 and the Padma Shri in 1999."
9780451191144,Ayn Rand,Fiction,Classics,Philosophy,"""This is the story of a man who said that he would stop the motor of the world - and did. Was he a destroyer or the greatest of liberators? Why did he have to fight his battle, not against his enemies, but against those who needed him most, and his hardest battle against the woman he loved? What is the world's motor - and the motive power of every man? You will know the answer to these questions when you discover the reason behind the baffling events that play havoc with the lives of the characters in this story."" ""Tremendous in its scope, this novel presents an astounding panorama of human life - from the productive genius who becomes a worthless playboy - to the great steel industrialist who does not know that he is working for his own destruction - to the philosopher who becomes a pirate - to the composer who gives up his career on the night of his triumph - to the woman who runs a transcontinental railroad - to the lowest track worker in her Terminal tunnels."" This is a mystery story, not about the murder of a man's body, but about the murder - and rebirth - of man's spirit."
9789382616597,Margaret Mitchell,Classics,Historical Fiction,Fiction,"Margaret Mitchell's epic novel of love and war won the Pulitzer Prize and one of the most popular and celebrated movies of all time. Many novels have been written about the Civil War and its aftermath. None take us into the burning fields and cities of the American South as Gone With the Wind does, creating haunting scenes and thrilling portraits of characters so vivid that we remember their words and feel their fear and hunger for the rest of our lives. In the two main characters, the white-shouldered, irresistible Scarlett and the flashy, contemptuous Rhett, Margaret Mitchell not only conveyed a timeless story of survival under the harshest of circumstances, she also created two of the most famous lovers in the English-speaking world since Romeo and Juliet."
9788172234881,Sidney Sheldon,Fiction,Thriller,Mystery,"If Tomorrow Comes is the story of Tracy Whitney, a young girl living a seemingly perfect life. Blessed with beauty and intelligence, Tracy works as a computer operator for a bank. She is all set to marry the love of her life and step into a wealthy, glamorous world. One simple conversation later, her idyllic existence stands shattered and her innocence lost forever. Framed by the mafia and cruelly deserted by her love, she ends up in prison. There she is subjected to extremes of violence and sexual harassment. Tracy vows to avenge the destruction of her life at any cost. Rising from her ordeal like a phoenix, she is strengthened by a hatred for her enemies and a thirst for revenge. She begins her life anew as a con artist. From London to Paris, from Madrid to Amsterdam, Tracy’s cons take her all over Europe. While remaining elusive herself, she cunningly pits her enemies against each other, beating them at their own game. Only two people seem to be capable of matching Tracy’s brilliance - a conman named Jeff Stevens and an insurance investigator named Daniel Cooper."
