9781586638504,John Crowther,Classics,Drama,Fiction,"Edição bilingue. Coleção: Livros de Bolso / Série Grandes Obras.«In this lively comedy of love and money in sixteenth-century Venice, Bassanio wants to impress the wealthy heiress Portia but lacks the necessary funds. He turns to his merchant friend, Antonio, who is forced to borrow from Shylock, a Jewish moneylender. When Antonio's business falters, repayment becomes impossible--and by the terms of the loan agreement, Shylock is able to demand a pound of Antonio's flesh. Portia cleverly intervenes, and all ends well (except of course for Shylock).»"
9789381576052,Anand Neelakantan,Fantasy,62 users,37 users,"The epic tale of victory and defeat… The story of the Ramayana had been told innumerable times. The enthralling story of Rama, the incarnation of God, who slew Ravana, the evil demon of darkness, is known to every Indian. And in the pages of history, as always, it is the version told by the victors that lives on. The voice of the vanquished remains lost in silence. But what if Ravana and his people had a different story to tell? The story of the Ravanayana has never been told. Asura is the epic tale of the vanquished Asura people, a story that has been cherished by the oppressed castes of India for 3000 years. Until now, no Asura has dared to tell the tale. But perhaps the time has come for the dead and the defeated to speak. “For thousands of years, I have been vilified and my death is celebrated year after year in every corner of India. Why? Was it because I challenged the Gods for the sake of my daughter? Was it because I freed a race from the yoke of caste-based Deva rule? You have heard the victor’s tale, the Ramayana. Now hear the Ravanayana, for I am Ravana, the Asura, and my story is the tale of the vanquished.” “I am a non-entity – invisible, powerless and negligible. No epics will ever be written about me. I have suffered both Ravana and Rama – the hero and the villain or the villain and the hero. When the stories of great men are told, my voice maybe too feeble to be heard. Yet, spare me a moment and hear my story, for I am Bhadra, the Asura, and my life is the tale of the loser.” The ancient Asura empire lay shattered into many warring petty kingdoms reeling under the heel of the Devas. In desperation, the Asuras look up to a young saviour – Ravana. Believing that a better world awaits them under Ravana, common men like Bhadra decide to follow the young leader. With a will of iron and a fiery ambition to succeed, Ravana leads his people from victory to victory and carves out a vast empire from the Devas. But even when Ravana succeeds spectacularly, the poor Asuras find that nothing much has changed from them. It is then that Ravana, by one action, changes the history of the world."
9780140128420,Ruskin Bond,Fiction,Short Stories,Asian Literature,"An enchanting collection of stories from the little-known heartland of India Ruskin Bond’s characters—who live for the most part in the country’s small towns and villages—are not the sort who make the headlines but are, nonetheless, remarkable for their quiet heroism, their grace under pressure and the manner in which they continue to cleave to the old values: honesty, fidelity, a deep-rooted faith in God, family and their neighbour. They do have problems, of course—the sudden death of a loved parent, unfulfilled dreams, natural calamities, ghostly visitations, a respected teacher gone crooked, strangers who make a nuisance of themselves in a town marooned in time—but these are solved with a minimum of fuss and tremendous dignity. Taken together these stories are a magnificent evocation of real India by one of the country’s foremost writers."
9780140236910,Ruskin Bond,Nonfiction,Cultural,5 users,"Rain In The Mountains: Notes From The Himalayas is a collection of semi-autobiographical writings of the eminent writer Ruskin Bond about his life at home in Mussoorie.Summary Of The BookRain In The Mountains: Notes From The Himalayas brings together some of Ruskin Bond’s most beautiful works from his years spent at the foothills of the Himalayas in the town of Mussoorie.These are musings on his natural habitat, scenes from his daily life, in both prose and poetry. Though written in a simple language, they manage to create vivid imagery and capture the essence of mountain life. Some of his writings that are featured in the book are Once Upon A Mountain Time, Sounds I Like To Hear, How Far Is The River, and After The Monsoon.Rain In The Mountains: Notes From The Himalayas covers the everyday life of the author with descriptive words and lucid writing.CONTENTSSECTION I - ONCE UPON A MOUNTAIN TIMEOnce Upon A Mountain TimeVoting at BarlowganjMiss Bun and OthersA Station for ScandalIt Must be the Mountains (Play)SECTION II - MOUNTAINS IN MY BLOODHow Far is the RiverFour Boys on a GlacierGrowing up with TreesMountains in my BloodA Mountain StreamA Lime Tree in the HillsA New FlowerThe Joy of FlowerSounds I like to HearDragon in the TunnelHill of the FairiesThe Open RoadThese I Have LovedA Dream of GardensA Sweet SavourGreat Trees I Have KnownPicninc at Fox-BurnA Wayside TeashopAll About my WalkaboutsGreat Spirits of the TreesBirdsong in the MountainsMeetings on the Tehri RoadGuests who Fly in from the ForestUp at Sisters BazaarSECTION III - NOTES BY THE WAYSIDESECTION IV - MOUNTAINS ARE KIND TO WRITERSIn Search of a Winter GardenThe Old LamaThe Night Roof Blew OffMountains are Kind to WritersBest of All WindowsA Knock at the DoorSounds of the SeaAll My Writing DaysThe Trail to the BankWhere the Grass Grows GreenerBetter to Have a Bird in a BushCoaxing a Garden from Himalyan SoilWhere Rivers MeetAfter the MonsoonThe Road to Anjani SainSECTION V - TIME TO CLOSE THE WINDOWEpilogue"
9780743477116,William Shakespeare,Classics,Plays,Fiction,"In Romeo and Juliet, Shakespeare creates a world of violence and generational conflict in which two young people fall in love and die because of that love. The story is rather extraordinary in that the normal problems faced by young lovers are here so very large. It is not simply that the families of Romeo and Juliet disapprove of the lover's affection for each other; rather, the Montagues and the Capulets are on opposite sides in a blood feud and are trying to kill each other on the streets of Verona. Every time a member of one of the two families dies in the fight, his relatives demand the blood of his killer. Because of the feud, if Romeo is discovered with Juliet by her family, he will be killed. Once Romeo is banished, the only way that Juliet can avoid being married to someone else is to take a potion that apparently kills her, so that she is burried with the bodies of her slain relatives. In this violent, death-filled world, the movement of the story from love at first sight to the union of the lovers in death seems almost inevitable.What is so striking about this play is that despite its extraordinary setting (one perhaps reflecting Elizabethan attitudes about hot-blooded Italians), it has become the quintessential story of young love. Because most young lovers feel that they have to overcome giant obstacles in order to be together, because they feel that they would rather die than be kept apart, and especially because the language Shakespeare gives his young lovers is so exquisite, allowing them to say to each other just what we would all say to a lover if we only knew how, it is easy to respond to this play as if it were about all young lovers rather than about a particular couple in a very unusual world. (When the play was rewritten in the eighteen century as The History and Fall of Caius Marius, the violent setting became that of a particularly discordant period in classical Rome; when Leonard Berstein rewrote the play as West Side Story, he chose the violent world of New York street gangs.)"
9781586638467,John Crowther,Classics,Plays,Fiction,"No Fear Shakespeare gives you the complete text of Macbeth on the left-hand page, side-by-side with an easy-to-understand translation on the right. Each No Fear Shakespeare contains  The complete text of the original play    A line-by-line translation that puts Shakespeare into everyday language    A complete list of characters with descriptions    Plenty of helpful commentary"
9780571244591,Samuel Beckett,Plays,Academic,90 users,
9789380349657,Rabindranath Tagore,,,,
9781411401013,SparkNotes,Classics,Plays,Drama,"No Fear Shakespeare gives you the complete text of Much Ado About Nothing on the left-hand page, side-by-side with an easy-to-understand translation on the right. Each No Fear Shakespeare containsThe complete text of the original playA line-by-line translation that puts Shakespeare into everyday languageA complete list of characters with descriptionsPlenty of helpful commentary"
9780143422280,Mahesh Dattani,,,,
